t_sec,symbol,bid,bid_size,ask,ask_size
996.053,STOCK1,128.00,100,129.01,500
996.053,STOCK1,128.00,100,130.00,3000
996.804,STOCK2,130.00,3000,200.00,400
997.205,STOCK1,128.00,100,129.01,500
997.255,STOCK1,127.00,600,129.01,500
998.101,STOCK1,127.00,600,129.01,1000
999.671,STOCK2,130.00,3000,190.00,1000
999.817,STOCK2,130.00,3000,190.00,2000
1000.068,STOCK2,130.00,3000,190.00,3000
1000.141,STOCK2,130.00,3000,190.00,4000
1001.069,STOCK1,127.00,600,129.01,1500
1001.404,STOCK2,130.00,3000,170.00,3000
1003.254,STOCK1,127.00,100,129.01,1500
1004.694,STOCK2,130.00,3000,150.00,1000
1004.817,STOCK2,131.00,1000,150.00,1000
1004.987,STOCK2,131.00,2000,150.00,1000
1005.162,STOCK2,131.00,3000,150.00,1000
1005.352,STOCK2,131.00,4000,150.00,1000
1005.472,STOCK2,131.00,4000,150.00,2000
1005.532,STOCK2,131.00,5000,150.00,2000
1005.634,STOCK1,128.02,1000,129.01,1500
1005.958,STOCK1,128.02,2000,129.01,1500
1006.583,STOCK1,128.02,3000,129.01,1500
1007.742,STOCK2,131.00,5000,160.00,500
1008.219,STOCK2,132.00,500,160.00,500
1008.729,STOCK2,132.00,500,170.00,500
1008.769,STOCK2,132.00,1000,170.00,500
1009.103,STOCK1,128.02,3000,129.01,1000
1010.343,STOCK2,140.00,3000,170.00,500
1010.553,STOCK1,128.02,2900,129.01,1000
1010.694,STOCK1,128.02,2800,129.01,1000
1010.967,STOCK2,140.00,2500,170.00,500
1011.137,STOCK1,128.02,2700,129.01,1000
1011.969,STOCK1,128.02,2700,129.01,500
1012.663,STOCK1,128.02,2600,129.01,500
1014.590,STOCK1,128.02,2500,129.01,500
1015.496,STOCK2,140.00,2500,171.00,200
1015.506,STOCK1,128.02,2140,129.01,500
1016.152,STOCK2,140.00,2500,169.99,5000
1016.443,STOCK2,140.00,2500,169.99,4200
1016.765,STOCK2,140.00,2000,169.99,4200
1016.835,STOCK2,140.00,2000,160.00,3000
1017.035,STOCK2,141.00,1000,160.00,3000
1019.835,STOCK2,145.00,500,160.00,3000
1020.633,STOCK2,145.00,500,159.99,5000
1021.238,STOCK2,145.00,1000,159.99,5000
1022.036,STOCK1,128.02,2140,129.01,420
1024.478,STOCK2,145.00,1000,158.00,1000
1027.893,STOCK2,146.00,1000,158.00,1000
1030.884,STOCK1,128.02,2040,129.01,420
1031.425,STOCK2,147.00,1000,158.00,1000
1032.499,STOCK2,150.00,500,158.00,1000
1032.651,STOCK2,150.00,1000,158.00,1000
1035.454,STOCK2,150.00,1500,158.00,1000
1035.913,STOCK2,150.00,2000,158.00,1000
1036.073,STOCK1,128.02,1940,129.01,420
1037.040,STOCK2,150.00,1975,158.00,1000
1037.182,STOCK1,128.02,1840,129.01,420
1037.211,STOCK2,150.00,1950,158.00,1000
1037.375,STOCK2,150.00,1925,158.00,1000
1037.517,STOCK2,150.00,1900,158.00,1000
1037.638,STOCK2,150.00,1875,158.00,1000
1037.780,STOCK2,150.00,1375,158.00,1000
1037.799,STOCK2,150.00,1350,158.00,1000
1037.799,STOCK1,128.02,1740,129.01,420
1037.963,STOCK2,150.00,1325,158.00,1000
1038.122,STOCK2,150.00,1300,158.00,1000
1038.253,STOCK2,150.00,1275,158.00,1000
1038.404,STOCK2,150.00,1250,158.00,1000
1038.566,STOCK2,150.00,1225,158.00,1000
1038.719,STOCK2,150.00,1200,158.00,1000
1038.775,STOCK2,151.00,1000,158.00,1000
1038.875,STOCK2,151.00,975,158.00,1000
1039.036,STOCK2,151.00,950,158.00,1000
1039.198,STOCK2,151.00,925,158.00,1000
1039.369,STOCK2,151.00,900,158.00,1000
1039.499,STOCK2,151.00,875,158.00,1000
1039.660,STOCK2,151.00,850,158.00,1000
1039.821,STOCK2,151.00,825,158.00,1000
1039.922,STOCK2,151.00,824,158.00,1000
1039.972,STOCK2,151.00,799,158.00,1000
1040.124,STOCK2,151.00,774,158.00,1000
1040.283,STOCK2,151.00,749,158.00,1000
1040.435,STOCK2,151.00,724,158.00,1000
1040.597,STOCK2,151.00,699,158.00,1000
1040.677,STOCK2,155.00,5000,158.00,1000
1040.767,STOCK2,155.00,4975,158.00,1000
1040.938,STOCK2,155.00,4950,158.00,1000
1041.090,STOCK2,155.00,4925,158.00,1000
1041.242,STOCK2,155.00,4900,158.00,1000
1041.405,STOCK2,155.00,4875,158.00,1000
1041.556,STOCK2,155.00,4850,158.00,1000
1041.719,STOCK2,155.00,4825,158.00,1000
1041.884,STOCK2,155.00,4800,158.00,1000
1042.026,STOCK2,155.00,4775,158.00,1000
1042.813,STOCK2,155.00,4750,158.00,1000
1042.977,STOCK2,155.00,4725,158.00,1000
1043.149,STOCK2,155.00,4700,158.00,1000
1043.240,STOCK2,155.00,4700,158.00,800
1043.274,STOCK2,155.00,4675,158.00,800
1043.428,STOCK2,155.00,4650,158.00,800
1043.579,STOCK2,155.00,4625,158.00,800
1043.730,STOCK2,155.00,4600,158.00,800
1043.895,STOCK2,155.00,4575,158.00,800
1044.087,STOCK2,155.00,4550,158.00,800
1044.208,STOCK2,155.00,4525,158.00,800
1044.351,STOCK2,155.00,4500,158.00,800
1044.502,STOCK2,155.00,4475,158.00,800
1044.603,STOCK2,155.00,4475,158.00,600
1044.693,STOCK2,155.00,4450,158.00,600
1044.703,STOCK2,155.00,3950,158.00,600
1044.835,STOCK2,155.00,3925,158.00,600
1044.988,STOCK2,155.00,3900,158.00,600
1045.170,STOCK2,155.00,3875,158.00,600
1045.342,STOCK2,155.00,3850,158.00,600
1045.503,STOCK2,155.00,3825,158.00,600
1045.665,STOCK2,155.00,3800,158.00,600
1045.826,STOCK2,155.10,1000,158.00,600
1045.826,STOCK2,155.10,975,158.00,600
1046.016,STOCK2,155.10,950,158.00,600
1046.187,STOCK2,155.10,925,158.00,600
1046.348,STOCK2,155.10,900,158.00,600
1046.439,STOCK2,155.00,3700,158.00,600
1046.530,STOCK2,155.00,3675,158.00,600
1046.670,STOCK2,155.00,3650,158.00,600
1046.852,STOCK2,155.00,3625,158.00,600
1047.153,STOCK2,155.00,3125,158.00,600
1047.163,STOCK2,155.00,3100,158.00,600
1047.213,STOCK2,156.00,500,158.00,600
1047.315,STOCK2,156.00,475,158.00,600
1047.456,STOCK2,156.00,450,158.00,600
1047.689,STOCK2,155.00,2550,158.00,600
1047.774,STOCK2,155.00,2525,158.00,600
1047.905,STOCK2,155.00,2500,158.00,600
1048.052,STOCK2,155.00,2475,158.00,600
1048.345,STOCK2,155.00,2450,158.00,600
1048.495,STOCK2,156.00,500,158.00,600
1048.515,STOCK2,156.00,475,158.00,600
1048.665,STOCK2,156.00,450,158.00,600
1048.826,STOCK2,155.00,2400,158.00,600
1048.907,STOCK2,155.00,1400,158.00,600
1048.967,STOCK2,155.00,1375,158.00,600
1049.099,STOCK2,155.00,1350,158.00,600
1049.109,STOCK2,155.00,850,158.00,600
1049.250,STOCK2,155.00,825,158.00,600
1049.538,STOCK2,151.00,524,158.00,600
1049.548,STOCK2,151.00,499,158.00,600
1049.678,STOCK2,150.00,1699,158.00,600
1049.688,STOCK2,150.00,1674,158.00,600
1049.842,STOCK2,150.00,1649,158.00,600
1049.903,STOCK2,156.00,500,158.00,600
1050.145,STOCK2,156.00,475,158.00,600
1050.601,STOCK2,156.00,975,158.00,600
1050.743,STOCK2,156.00,950,158.00,600
1050.876,STOCK2,156.00,925,158.00,600
1051.017,STOCK2,156.00,900,158.00,600
1051.179,STOCK2,156.00,875,158.00,600
1051.343,STOCK2,156.00,850,158.00,600
1051.495,STOCK2,156.00,825,158.00,600
1051.647,STOCK2,156.00,800,158.00,600
1051.798,STOCK2,156.00,775,158.00,600
1051.941,STOCK2,156.00,750,158.00,600
1052.051,STOCK2,156.00,1250,158.00,600
1052.121,STOCK2,156.00,1225,158.00,600
1052.274,STOCK2,156.00,1200,158.00,600
1052.589,STOCK2,156.00,1175,158.00,600
1052.749,STOCK2,156.00,1150,158.00,600
1052.910,STOCK2,156.00,1125,158.00,600
1053.090,STOCK2,156.00,1100,158.00,600
1053.394,STOCK2,156.00,1075,158.00,600
1053.567,STOCK2,156.00,1050,158.00,600
1053.688,STOCK1,128.02,1740,129.00,1000
1053.729,STOCK2,156.00,1025,158.00,600
1053.877,STOCK2,156.00,1000,158.00,600
1054.049,STOCK2,156.00,975,158.00,600
1054.646,STOCK2,156.00,950,158.00,600
1054.766,STOCK2,156.00,925,158.00,600
1054.913,STOCK2,156.00,900,158.00,600
1055.065,STOCK2,156.00,875,158.00,600
1055.242,STOCK2,156.00,850,158.00,600
1055.295,STOCK1,128.02,1740,129.00,2000
1055.406,STOCK2,156.00,825,158.00,600
1055.557,STOCK2,156.00,800,158.00,600
1055.729,STOCK2,156.00,775,158.00,600
1055.881,STOCK2,156.00,750,158.00,600
1056.177,STOCK2,156.00,725,158.00,600
1056.329,STOCK2,156.00,700,158.00,600
1056.500,STOCK2,156.00,675,158.00,600
1056.661,STOCK2,156.00,650,158.00,600
1056.988,STOCK2,156.00,625,158.00,600
1057.150,STOCK2,156.00,600,158.00,600
1057.304,STOCK2,156.00,575,158.00,600
1057.456,STOCK2,156.00,550,158.00,600
1057.778,STOCK2,156.00,525,158.00,600
1057.938,STOCK2,156.00,500,158.00,600
1058.099,STOCK2,156.00,475,158.00,600
1058.279,STOCK2,156.00,450,158.00,600
1058.299,STOCK2,156.00,440,158.00,600
1059.288,STOCK2,156.00,430,158.00,600
1059.458,STOCK2,156.00,420,158.00,600
1059.651,STOCK2,156.00,410,158.00,600
1060.661,STOCK2,156.00,410,157.00,1
1061.458,STOCK2,155.10,1910,157.00,1
1062.073,STOCK2,155.10,1410,157.00,1
1062.498,STOCK2,155.10,1360,157.00,1
1062.816,STOCK2,155.10,860,157.00,1
1063.391,STOCK2,155.10,810,157.00,1
1063.877,STOCK2,155.10,310,157.00,1
1063.948,STOCK2,155.10,260,157.00,1
1064.664,STOCK2,150.00,1409,157.00,1
1064.716,STOCK2,150.00,1359,157.00,1
1065.395,STOCK1,128.02,1740,129.01,420
1065.576,STOCK2,150.00,1309,157.00,1
1066.113,STOCK2,150.00,1259,157.00,1
1066.902,STOCK2,150.00,1209,157.00,1
1070.642,STOCK2,151.00,1000,157.00,1
1070.692,STOCK2,151.00,950,157.00,1
1071.098,STOCK2,151.00,950,159.00,801
1071.098,STOCK2,151.00,1950,159.00,801
1071.613,STOCK2,151.00,2950,159.00,801
1072.122,STOCK2,151.00,2900,159.00,801
1072.463,STOCK2,151.00,3900,159.00,801
1072.936,STOCK2,151.00,3900,157.00,5000
1075.862,STOCK2,151.00,4900,157.00,5000
1076.013,STOCK2,151.00,4850,157.00,5000
1076.381,STOCK2,151.00,5850,157.00,5000
1076.553,STOCK2,151.00,6850,157.00,5000
1076.716,STOCK2,151.00,7850,157.00,5000
1076.867,STOCK2,151.00,8850,157.00,5000
1078.207,STOCK2,151.00,8850,157.00,4900
1079.710,STOCK2,151.00,8850,157.00,4800
1079.892,STOCK2,151.00,8850,157.00,4700
1079.892,STOCK2,151.50,1000,157.00,4700
1080.611,STOCK2,151.50,2000,157.00,4700
1082.092,STOCK2,151.50,1900,157.00,4700
1082.112,STOCK2,151.50,1900,157.00,4600
1082.372,STOCK2,151.50,1900,157.00,4500
1082.567,STOCK2,152.00,1000,157.00,4500
1083.204,STOCK2,152.00,900,157.00,4500
1083.453,STOCK2,152.00,800,157.00,4500
1085.784,STOCK2,152.00,700,157.00,4500
1087.032,STOCK1,129.00,100,129.01,420
1087.213,STOCK1,129.00,200,129.01,420
1087.345,STOCK1,129.00,300,129.01,420
1087.691,STOCK1,129.00,400,129.01,420
1087.776,STOCK1,129.00,500,129.01,420
1087.877,STOCK1,129.00,600,129.01,420
1087.957,STOCK1,129.00,700,129.01,420
1088.060,STOCK1,129.00,800,129.01,420
1088.170,STOCK1,129.00,900,129.01,420
1088.210,STOCK1,129.00,1000,129.01,420
1088.374,STOCK1,129.00,1100,129.01,420
1088.455,STOCK2,152.00,700,156.00,1000
1089.739,STOCK2,152.00,700,156.00,2000
1089.982,STOCK2,152.50,1000,156.00,2000
1090.033,STOCK2,152.50,900,156.00,2000
1090.175,STOCK2,152.50,800,156.00,2000
1090.315,STOCK2,152.50,1800,156.00,2000
1090.489,STOCK2,152.50,2800,156.00,2000
1090.806,STOCK2,152.50,2800,156.00,3000
1091.308,STOCK2,152.50,2800,156.00,4000
1091.510,STOCK2,152.50,2800,156.00,5000
1091.868,STOCK2,152.50,2800,156.00,6000
1092.110,STOCK2,152.50,2800,156.00,7000
1092.885,STOCK1,129.00,600,129.01,420
1093.167,STOCK1,129.00,500,129.01,420
1095.082,STOCK1,128.02,1740,129.01,420
1095.233,STOCK2,152.50,2800,153.00,1
1095.976,STOCK1,128.02,1240,129.01,420
1096.916,STOCK1,128.02,1240,130.00,4000
1097.710,STOCK1,128.02,1240,130.00,3500
1097.800,STOCK1,128.02,740,130.00,3500
1098.866,STOCK1,128.02,740,130.00,3000
1099.120,STOCK1,128.02,740,130.00,2500
1100.801,STOCK1,128.02,740,129.00,500
1101.179,STOCK1,128.02,740,130.00,2500
1101.301,STOCK1,128.02,740,129.00,500
1101.906,STOCK1,128.02,540,129.00,500
1102.800,STOCK1,128.02,340,129.00,500
1103.530,STOCK2,152.50,2800,156.00,3001
1104.091,STOCK1,128.02,140,129.00,500
1104.724,STOCK2,152.50,2800,157.00,2501
1105.949,STOCK2,152.50,2800,160.00,4302
1107.339,STOCK1,128.02,40,129.00,500
1107.339,STOCK1,128.02,1040,129.00,500
1108.214,STOCK1,128.02,2040,129.00,500
1108.878,STOCK2,152.50,2800,160.00,1302
1109.427,STOCK1,128.02,3040,129.00,500
1111.247,STOCK2,152.50,2800,160.00,2302
1111.800,STOCK2,152.50,2800,160.00,3302
1112.337,STOCK1,128.02,3040,130.00,2500
1113.026,STOCK1,128.02,3040,130.00,2000
1115.235,STOCK2,153.00,1000,160.00,3302
1115.961,STOCK2,153.00,900,160.00,3302
1116.062,STOCK2,153.00,800,160.00,3302
1116.375,STOCK2,153.00,800,190.00,2902
1116.658,STOCK1,129.00,100,130.00,2000
1119.139,STOCK2,153.00,750,190.00,2902
1119.494,STOCK2,153.00,750,170.00,1000
1121.228,STOCK2,153.00,700,170.00,1000
1122.619,STOCK2,154.00,1000,170.00,1000
1122.844,STOCK2,154.00,1350,170.00,1000
1122.915,STOCK2,154.00,2350,170.00,1000
1123.065,STOCK2,154.00,3350,170.00,1000
1123.216,STOCK2,154.00,4350,170.00,1000
1123.560,STOCK2,155.00,1000,170.00,1000
1123.862,STOCK2,155.00,950,170.00,1000
1124.525,STOCK1,128.02,2140,130.00,2000
1124.606,STOCK2,155.00,900,170.00,1000
1124.746,STOCK2,155.00,900,180.00,500
1124.788,STOCK2,155.00,850,180.00,500
1125.375,STOCK2,155.00,1850,180.00,500
1126.973,STOCK2,155.10,100,180.00,500
1127.074,STOCK2,155.10,200,180.00,500
1127.240,STOCK2,155.10,300,180.00,500
1127.388,STOCK2,155.10,400,180.00,500
1127.569,STOCK2,155.10,500,180.00,500
1127.721,STOCK2,155.10,600,180.00,500
1127.772,STOCK2,160.00,5000,180.00,500
1128.721,STOCK2,160.00,4950,180.00,500
1128.898,STOCK2,160.00,4900,180.00,500
1129.150,STOCK1,128.02,1640,130.00,2000
1129.635,STOCK2,160.00,4900,175.00,500
1130.530,STOCK2,160.00,4850,175.00,500
1130.702,STOCK2,160.00,4800,175.00,500
1130.935,STOCK1,128.02,1140,130.00,2000
1131.471,STOCK2,160.00,4750,175.00,500
1131.683,STOCK2,160.00,4700,175.00,500
1131.734,STOCK2,161.01,1000,175.00,500
1131.858,STOCK1,128.02,140,130.00,2000
1131.858,STOCK2,161.01,950,175.00,500
1132.019,STOCK2,161.01,900,175.00,500
1132.170,STOCK2,161.01,850,175.00,500
1132.333,STOCK2,161.01,800,175.00,500
1132.483,STOCK2,161.01,750,175.00,500
1132.493,STOCK1,127.00,8740,130.00,2000
1132.603,STOCK2,161.01,700,175.00,500
1132.734,STOCK2,161.01,650,175.00,500
1133.326,STOCK2,161.01,550,175.00,500
1133.538,STOCK1,127.00,8240,130.00,2000
1134.730,STOCK2,162.00,1000,175.00,500
1134.869,STOCK2,162.00,2000,175.00,500
1135.020,STOCK2,162.00,1950,175.00,500
1135.030,STOCK2,162.00,2950,175.00,500
1135.192,STOCK2,162.00,2900,175.00,500
1135.283,STOCK1,127.00,8240,130.00,1500
1135.455,STOCK2,162.00,2800,175.00,500
1135.565,STOCK1,127.00,7240,130.00,1500
1135.748,STOCK1,127.00,6740,130.00,1500
1135.818,STOCK2,162.00,2750,175.00,500
1135.979,STOCK2,162.00,2700,175.00,500
1136.180,STOCK2,162.00,2650,175.00,500
1136.220,STOCK1,127.00,6240,130.00,1500
1136.220,STOCK2,162.00,2150,175.00,500
1137.722,STOCK2,162.00,2650,175.00,500
1138.122,STOCK2,162.00,3650,175.00,500
1138.505,STOCK1,127.00,6240,130.00,1000
1138.667,STOCK2,162.00,4150,175.00,500
1140.133,STOCK2,163.00,1000,175.00,500
1140.428,STOCK1,127.00,7240,130.00,1000
1140.448,STOCK2,163.00,1000,170.00,1000
1141.281,STOCK1,127.00,8240,130.00,1000
1141.453,STOCK2,163.00,500,170.00,1000
1141.617,STOCK2,163.00,450,170.00,1000
1142.469,STOCK2,162.00,4100,170.00,1000
1144.044,STOCK2,162.00,3100,170.00,1000
1144.647,STOCK2,162.00,3100,170.00,6000
1145.170,STOCK2,162.00,3100,169.00,500
1145.320,STOCK2,162.00,3000,169.00,500
1145.440,STOCK1,128.00,1000,130.00,1000
1145.900,STOCK2,162.00,2500,169.00,500
1146.932,STOCK2,165.00,1000,169.00,500
1147.642,STOCK2,165.00,1000,169.00,1000
1147.803,STOCK1,128.00,1000,130.00,2000
1148.008,STOCK1,128.00,1000,130.00,3000
1148.170,STOCK1,128.00,1000,130.00,4000
1148.251,STOCK1,128.00,2000,130.00,4000
1149.037,STOCK2,165.00,1000,168.00,1000
1149.318,STOCK2,165.00,500,168.00,1000
1149.620,STOCK2,162.00,2500,168.00,1000
1149.871,STOCK2,162.00,2500,168.00,2000
1150.213,STOCK2,162.00,2500,168.00,2500
1150.343,STOCK2,162.00,2500,168.00,2300
1150.587,STOCK2,162.00,2500,168.00,2800
1150.934,STOCK2,162.00,2500,168.00,3300
1153.463,STOCK2,162.00,2450,168.00,3300
1154.646,STOCK2,162.00,2400,168.00,3300
1155.882,STOCK2,162.00,2400,167.90,500
1155.953,STOCK2,162.00,2350,167.90,500
1156.197,STOCK2,162.00,2350,167.50,1000
1156.380,STOCK2,162.00,2350,167.50,2000
1156.601,STOCK2,162.00,2300,167.50,2000
1156.762,STOCK2,162.00,2250,167.50,2000
1156.965,STOCK2,162.00,2200,167.50,2000
1157.432,STOCK2,162.00,2200,167.50,1000
1157.697,STOCK2,162.00,2150,167.50,1000
1157.870,STOCK2,162.00,2100,167.50,1000
1158.062,STOCK2,162.00,2050,167.50,1000
1158.092,STOCK2,162.00,2050,167.90,500
1158.685,STOCK2,162.00,2000,167.90,500
1158.696,STOCK1,128.02,1000,130.00,4000
1158.861,STOCK2,162.00,2000,168.00,2800
1158.892,STOCK2,162.00,1950,168.00,2800
1159.113,STOCK2,162.00,1900,168.00,2800
1159.761,STOCK2,162.00,1850,168.00,2800
1159.863,STOCK2,162.20,5000,168.00,2800
1159.966,STOCK2,162.20,4950,168.00,2800
1160.098,STOCK1,128.02,2000,130.00,4000
1160.465,STOCK2,162.20,4900,168.00,2800
1160.637,STOCK2,162.20,4850,168.00,2800
1160.747,STOCK2,163.00,1000,168.00,2800
1160.817,STOCK2,163.00,950,168.00,2800
1160.887,STOCK1,128.02,3000,130.00,4000
1160.937,STOCK2,163.00,900,168.00,2800
1161.087,STOCK2,163.00,850,168.00,2800
1161.238,STOCK2,163.00,800,168.00,2800
1161.443,STOCK2,163.00,750,168.00,2800
1161.636,STOCK2,163.00,700,168.00,2800
1161.778,STOCK2,163.00,650,168.00,2800
1161.954,STOCK2,163.00,600,168.00,2800
1162.124,STOCK2,163.00,550,168.00,2800
1162.245,STOCK2,163.00,500,168.00,2800
1162.396,STOCK2,163.00,450,168.00,2800
1162.570,STOCK2,163.00,400,168.00,2800
1162.762,STOCK2,163.00,350,168.00,2800
1162.923,STOCK2,163.00,300,168.00,2800
1163.146,STOCK2,163.00,250,168.00,2800
1163.343,STOCK2,163.00,200,168.00,2800
1163.736,STOCK2,163.00,150,168.00,2800
1163.928,STOCK2,163.00,100,168.00,2800
1164.101,STOCK2,163.00,100,168.00,2600
1164.111,STOCK2,163.00,50,168.00,2600
1164.314,STOCK2,162.20,4850,168.00,2600
1164.597,STOCK2,162.20,4800,168.00,2600
1165.569,STOCK2,162.20,4750,168.00,2600
1167.356,STOCK2,162.20,4750,165.00,1000
1167.457,STOCK2,162.20,3750,165.00,1000
1169.402,STOCK2,162.20,3750,165.00,800
1169.764,STOCK1,128.02,3000,130.00,3950
1169.785,STOCK1,129.00,1000,130.00,3950
1169.937,STOCK2,162.20,3750,165.00,600
1170.492,STOCK1,129.00,2000,130.00,3950
1171.070,STOCK1,129.00,3000,130.00,3950
1171.181,STOCK2,162.20,3750,165.00,400
1171.628,STOCK1,129.00,4000,130.00,3950
1171.689,STOCK1,129.00,4000,130.00,3900
1172.090,STOCK1,129.00,5000,130.00,3900
1172.271,STOCK2,162.20,3750,165.00,200
1172.706,STOCK1,129.00,6000,130.00,3900
1173.149,STOCK1,129.00,7000,130.00,3900
1173.270,STOCK2,162.30,500,165.00,200
1173.633,STOCK1,129.00,8000,130.00,3900
1173.811,STOCK1,129.00,8000,130.00,3850
1174.349,STOCK1,129.00,9000,130.00,3850
1174.480,STOCK2,162.30,1000,165.00,200
1174.713,STOCK1,129.00,8900,130.00,3850
1174.783,STOCK1,129.00,9900,130.00,3850
1174.907,STOCK1,129.00,9800,130.00,3850
1175.433,STOCK2,162.30,1000,164.00,1000
1177.308,STOCK1,129.00,9700,130.00,3850
1177.381,STOCK1,129.00,9600,130.00,3850
1178.351,STOCK1,129.00,9500,130.00,3850
1180.097,STOCK1,129.00,9500,130.00,3800
1181.029,STOCK1,129.00,10000,130.00,3800
1181.242,STOCK1,129.00,10000,130.00,3750
1182.377,STOCK1,129.00,9900,130.00,3750
1188.630,STOCK1,129.00,9900,129.90,500
1188.851,STOCK1,129.00,9800,129.90,500
1189.017,STOCK1,129.00,9700,129.90,500
1189.531,STOCK1,129.00,9700,129.90,1000
1191.456,STOCK1,129.00,9600,129.90,1000
1192.522,STOCK1,129.00,9500,129.90,1000
1192.873,STOCK1,129.00,9400,129.90,1000
1195.144,STOCK1,129.00,9400,129.90,900
1195.425,STOCK1,129.00,9400,129.90,800
1195.666,STOCK1,129.00,9400,129.90,700
1195.820,STOCK1,129.00,9400,129.90,600
1196.004,STOCK1,129.00,9400,129.90,500
1197.365,STOCK1,129.00,9400,129.90,400
1197.538,STOCK1,129.00,9400,129.90,300
1202.445,STOCK2,162.41,1500,164.00,1000
1202.615,STOCK1,129.50,1000,129.90,300
1205.617,STOCK1,129.50,1000,129.90,200
1205.810,STOCK1,129.50,1000,129.90,100
1205.943,STOCK1,129.50,1000,130.00,3750
1206.025,STOCK1,129.50,1000,129.85,3000
1209.915,STOCK2,162.41,1500,168.00,1600
1210.337,STOCK2,162.41,1500,168.00,1500
1210.776,STOCK2,162.41,1500,168.00,1400
1210.928,STOCK2,162.41,1500,168.00,1300
1211.037,STOCK2,162.41,1500,168.00,300
1211.088,STOCK2,162.41,1500,168.00,200
1211.262,STOCK2,162.41,1500,168.00,100
1211.383,STOCK2,162.41,500,168.00,100
1211.444,STOCK2,162.30,1000,168.00,100
1212.156,STOCK2,162.30,500,168.00,100
1212.196,STOCK2,162.30,500,169.00,100
1213.066,STOCK1,129.50,2000,129.85,3000
1213.106,STOCK2,162.21,3000,169.00,100
1213.903,STOCK2,162.21,2500,169.00,100
1214.509,STOCK2,162.21,2000,169.00,100
1214.705,STOCK2,162.21,3000,169.00,100
1215.152,STOCK2,162.21,2500,169.00,100
1215.152,STOCK1,129.50,2000,129.85,2950
1215.988,STOCK1,129.50,2000,129.85,2900
1215.988,STOCK2,162.21,2000,169.00,100
1216.111,STOCK2,165.00,100,169.00,100
1216.765,STOCK2,162.21,1600,169.00,100
1216.805,STOCK1,129.50,2000,129.85,2850
1217.117,STOCK1,129.50,2000,129.85,1850
1217.325,STOCK1,129.50,2000,129.85,1800
1217.599,STOCK1,129.50,2000,129.85,1750
1217.809,STOCK2,163.00,1000,169.00,100
1217.880,STOCK1,129.50,2000,129.85,1700
1218.043,STOCK2,165.00,100,169.00,100
1218.053,STOCK1,129.50,2000,129.85,1650
1218.216,STOCK1,129.50,2000,129.85,1600
1218.226,STOCK2,165.00,200,169.00,100
1218.387,STOCK2,165.00,300,169.00,100
1218.560,STOCK2,165.00,400,169.00,100
1218.619,STOCK1,129.50,2000,129.85,1550
1218.790,STOCK1,129.50,2000,129.85,1500
1218.838,STOCK2,165.00,500,169.00,100
1218.914,STOCK1,129.50,2000,129.85,1450
1219.036,STOCK2,165.00,600,169.00,100
1219.088,STOCK1,129.50,2000,129.85,1400
1219.190,STOCK1,129.50,2000,129.85,1350
1219.261,STOCK2,165.00,700,169.00,100
1219.381,STOCK1,129.50,2000,129.85,1300
1219.554,STOCK1,129.50,2000,129.85,1250
1220.032,STOCK1,129.50,2000,129.85,1200
1220.245,STOCK1,129.50,2000,129.85,1150
1221.346,STOCK1,129.50,2000,129.85,1100
1221.527,STOCK1,129.50,2000,129.85,1050
1222.076,STOCK1,129.50,2000,129.85,550
1224.530,STOCK2,165.00,1700,169.00,100
1225.211,STOCK1,129.50,1950,129.85,550
1227.998,STOCK2,165.00,1650,169.00,100
1228.160,STOCK2,165.00,1600,169.00,100
1228.321,STOCK2,165.00,1550,169.00,100
1228.422,STOCK2,165.00,1450,169.00,100
1228.594,STOCK2,165.00,1350,169.00,100
1228.797,STOCK2,165.00,1300,169.00,100
1228.982,STOCK2,165.00,1250,169.00,100
1229.153,STOCK2,165.00,1200,169.00,100
1229.255,STOCK1,129.50,1950,130.00,3300
1229.275,STOCK2,165.00,1150,169.00,100
1229.388,STOCK2,165.00,1100,169.00,100
1229.540,STOCK2,165.00,1050,169.00,100
1229.551,STOCK1,129.50,1950,130.00,2800
1229.694,STOCK2,165.00,1000,169.00,100
1229.785,STOCK1,129.50,1450,130.00,2800
1229.815,STOCK2,165.00,950,169.00,100
1229.965,STOCK2,165.00,900,169.00,100
1230.137,STOCK2,165.00,850,169.00,100
1230.424,STOCK2,165.00,800,169.00,100
1230.596,STOCK2,165.00,750,169.00,100
1230.687,STOCK1,129.50,1250,130.00,2800
1231.495,STOCK1,129.50,1050,130.00,2800
1231.575,STOCK2,165.00,700,169.00,100
1231.876,STOCK2,165.00,650,169.00,100
1232.380,STOCK2,165.21,500,169.00,100
1232.430,STOCK1,129.50,850,130.00,2800
1232.873,STOCK2,165.21,450,169.00,100
1233.196,STOCK2,165.21,950,169.00,100
